Tibialis Anterior Mean,Lateral Gastrocnemius Mean,Medial Gastrocnemius Mean,Soleus Mean,Peroneus Longus Mean,Peroneus Brevis Mean,Tibialis Anterior Max,Lateral Gastrocnemius Max,Medial Gastrocnemius Max,Soleus Max,Peroneus Longus Max,Peroneus Brevis Max,Tibialis Anterior Var,Lateral Gastrocnemius Var,Medial Gastrocnemius Var,Soleus Var,Peroneus Longus Var,Peroneus Brevis Var,Tibialis Anterior Kurtosis,Lateral Gastrocnemius Kurtosis,Medial Gastrocnemius Kurtosis,Soleus Kurtosis,Peroneus Longus Kurtosis,Peroneus Brevis Kurtosis,Tibialis Anterior Skew,Lateral Gastrocnemius Skew,Medial Gastrocnemius Skew,Soleus Skew,Peroneus Longus Skew,Peroneus Brevis Skew,Tibialis Anterior MAV,Lateral Gastrocnemius MAV,Medial Gastrocnemius MAV,Soleus MAV,Peroneus Longus MAV,Peroneus Brevis MAV,Tibialis Anterior RMS,Lateral Gastrocnemius RMS,Medial Gastrocnemius RMS,Soleus RMS,Peroneus Longus RMS,Peroneus Brevis RMS,Tibialis Anterior ZCR,Lateral Gastrocnemius ZCR,Medial Gastrocnemius ZCR,Soleus ZCR,Peroneus Longus ZCR,Peroneus Brevis ZCR,Tibialis Anterior Mean Frequency,Lateral Gastrocnemius Mean Frequency,Medial Gastrocnemius Mean Frequency,Soleus Mean Frequency,Peroneus Longus Mean Frequency,Peroneus Brevis Mean Frequency,Tibialis Anterior 95% Power Frequency,Lateral Gastrocnemius 95% Power Frequency,Medial Gastrocnemius 95% Power Frequency,Soleus 95% Power Frequency,Peroneus Longus 95% Power Frequency,Peroneus Brevis 95% Power Frequency
0.5593209997158899,0.12232537040158291,0.11413520804903397,-0.2007846498158794,0.2583516184393677,-0.07131479571676265,0.20658407689151861,-0.549621872521974,-0.43386209190705644,-1.023916765622346,-0.35112424362143474,-1.0613978040146075,-0.1217240893865198,-0.1539577807594283,-0.2397865120546383,-0.6326166761842023,-0.3278968873393175,-0.6453295639621629,0.21778685326117145,-0.6292886445254829,-0.579752802115049,-0.8646148423716151,-0.16993923898777719,-0.22568593093547762,0.39361921239402137,0.2060011374186827,-0.4296053441549581,-0.723916088427972,0.09301454945922694,-0.7098326834926819,-0.45094626487110645,-0.1377244929003116,-0.2597251674720173,-0.1326851710183395,-0.2583516184393677,-0.7303008762870887,-0.1045094278811499,-0.30449083852863607,-0.2753265583244705,-0.6628373522916664,-0.29173232470781923,-0.7508222782845877,-0.07392825493242014,-0.20375726592241034,-0.2568023932030274,-0.7200140507987773,0.0,-0.841570810414981,0.6618799350486003,-0.29335454376132664,-1.092606030440215,-0.5597035616978617,-0.6813922894730104,-1.4076132284888943,0.1522189670355598,-1.1376113538499122,-0.1641459287014842,-1.1996057606173194,-0.48086057363294865,-0.7973633621003123
-0.23311490249980876,-0.011669655188940326,0.14942433226916935,-0.6020743021688663,-0.030630194974219697,-0.1362146751545778,-1.2827825331967804,-0.5202618585491121,-0.43855856470190147,-0.6824577299631679,0.025753648743893392,-1.1529267280348745,-0.8531710025376115,-0.0011421823175821045,-0.2381257622106511,-0.39280395201898666,-0.2699902263149677,-0.6616291344522834,-0.881256639514231,-0.6293108414581139,-0.6126365716981894,-0.8542026122442161,0.10064227991365053,-0.2352630525769976,0.9087709491546132,0.10082300028969096,-0.44855999503653593,-0.6487094361753167,-0.041694892650471806,-0.6064621771434379,-0.6552784348391043,-0.005628629418891182,-0.2712663734185207,0.1788471504393513,0.030630194974219697,-0.7288341060088503,-0.9007321769065888,0.008860627179506147,-0.2779801042460209,-0.25378634209527146,-0.06293487818220528,-0.7789978331659181,-0.7996043769684448,-0.20375726592241034,-0.2568023932030274,-0.7200140507987773,0.0,-0.841570810414981,2.336146722981018,-0.2917248392642926,-1.1026413410601068,-0.5541783738681896,1.056457505793626,-0.12498593163399462,2.7077935416890617,-1.137744783447287,0.7190046558128271,-1.0271110770326521,0.2667626833031485,2.2294625015069833
1.9071663915974122,1.7052946490251601,1.7100386499470586,1.555159379066745,2.040564248313208,1.9339390638936178,-1.2225559778020636,-0.42484130125833475,-0.5888463764780144,-0.9280013021591627,-1.1676896034091677,-1.1434479925676244,-0.8535098394279185,0.9765167633241879,-0.24153817441816056,1.152153183007138,-1.0866666095877586,-0.6623948958359991,5.927740456945013,-0.7192066619798856,-0.8098235961407233,-0.9786485411603749,1.1614321656565125,-0.21993919053385055,-2.47752274144002,0.1097720866819621,-0.7164462007310768,-0.7269520612988462,1.4918772318553255,-0.608389529221281,-0.9972072205513054,-1.6982577500328917,-0.7816607694660556,-1.4958733730066303,-2.040564248313208,-0.7756206332277402,-1.009287884010812,0.02869265889467806,-0.4968528374478816,0.8365685013282415,-1.8377286510156765,-0.8103574924443977,-0.7996043769684448,-0.20375726592241034,-0.2568023932030274,-0.7200140507987773,0.0,-0.841570810414981,-1.649629209051878,-0.294800212014503,-1.1459964744433817,-0.560758720431916,-2.1078165900453665,-1.5210924963634003,2.646779820255802,-1.139898149508826,-0.24824383503148917,-1.2018966376597164,-0.20683951709325102,2.727813849510112
-0.1475598481695356,-0.04760927592274464,-0.1680764843710001,-0.8668012355252954,-0.12650866679264033,-0.14458066480869394,-1.2516063897529253,-0.6230222487067857,-0.5137024842367828,-0.7189055788774604,-0.13127904976574586,-1.160035765863925,-0.8513390702489927,-0.005154319561739297,-0.22574429273041413,-0.3776246690842694,-0.26728215860151183,-0.6606835931145069,-0.8554069130472381,-0.6260726435305296,-0.6398292466420316,-0.809145774723999,0.6404994330406235,-0.23638485767532869,0.3188777544332651,0.006511971715867902,-0.37813839168849667,-0.5942691347945206,0.09982318771605961,-0.6633387819533959,-0.668946608232654,0.029801605495459293,-0.1674286502104054,0.3843620338093309,0.12650866679264033,-0.7286450303883869,-0.9028668910770853,0.03114016284100929,-0.21809919491815957,-0.1506998663857294,0.007596614310648243,-0.777176920496736,-0.7996043769684448,-0.20375726592241034,-0.2568023932030274,-0.7200140507987773,0.0,-0.841570810414981,2.7556706305243224,-0.2917466475325309,-0.792308238018348,-0.5543086727874944,0.20536507718187688,-0.1223692607642082,2.3150531948934225,-1.1373458124946674,0.5953314685058377,-0.8625510475672918,-0.04451678491056353,1.826564690444175
-1.2716569387357934,-1.11705936829475,-1.064226200876468,-0.4852758118456476,-1.096657359807466,-0.9126516801487394,-0.8193925198309323,-0.02480940461481685,-0.1591172051947014,2.045377953717057,1.2191969008969517,0.03132116282385655,-0.744139535459549,-1.2519835280339284,-0.19051031603189614,0.4312843144054086,1.5384793893255577,-0.2997537718979281,0.1768896607185667,0.5530353254991635,-0.18348708611766842,1.5517261626516035,-1.1898028210570475,-0.12654690292566984,-1.0172775212076903,0.9854717552226082,1.1929637815901772,1.6967572561703708,-1.468345082066738,0.19357643505581054,-0.48936219834224115,1.084093977765107,0.12649997422174467,1.1997903619794053,1.096657359807466,-0.2145321330096004,-0.7198225690989962,-0.8512258061840157,-0.049633250411183126,0.6577194210353575,1.292573833279048,-0.201702713226313,-0.7996043769684448,-0.20375726592241034,-0.22501991879671213,1.898218861196777,0.0,-0.32037133631425485,-1.0711922831294782,-0.2588404273044212,1.412592871640567,2.5500048292662543,0.2003754448411529,-0.07198101571329912,-0.7944837820731905,1.2568726155768593,0.3067104668635292,1.1741968763695496,-0.8106921241440389,-1.408375479348379
0.5786249106417619,0.8669604745562568,0.6465945360506983,0.8243859857790675,0.5537071081194093,0.7894309381267242,1.0809314687933134,-0.36245093031334275,0.2330400199679988,-0.6747844821837985,-1.3875347972648537,-1.0477721424375157,0.44125707234088846,0.5146619227510715,-0.1199330519896265,0.5460559619297699,-1.064293894728307,-0.633201782678324,-0.04303142033716102,-0.6543418475687011,5.417097918484279,-0.8727036016443347,0.9244105659247829,-0.22930501999365824,0.30426263834752165,0.07511506526237645,-1.8435054075508943,-0.7021031477487568,1.2679416535491952,-0.6854977049030149,0.049111079131400906,-0.8718056024668581,-0.38950810511711975,-0.9285536568476701,-0.5537071081194093,-0.7497541675791294,0.4903341633593135,0.03855398223874809,-0.19025363062340298,0.37346118886340746,-0.7471746024049407,-0.7415754382950459,0.370548369814645,-0.20375726592241034,0.09280482526644061,-0.7200140507987773,0.0,-0.841570810414981,-0.4162148865812995,-0.29339693309138254,-0.10865719563486184,-0.5572426102072595,-0.8925363131464672,-1.415804485728495,-0.4361226681188732,-1.1383377393445449,0.22298437389689285,-1.137377378269944,0.16913863000920593,-0.9288640430023271
-1.2785280201150147,-1.0459742299927899,-1.4506860611303836,-1.1491413327996378,-1.224034112868856,-1.296140803977503,-0.5380992116817543,-0.27437054714210474,-0.5160507206342025,-0.5539309968824008,0.057159896416915504,1.074573352491476,-0.6101965711795052,-0.9801403372602295,-0.2537279420906051,-1.282626944883969,0.1748966521590655,0.5266865215947718,-0.5141041441601392,0.007151001775132182,-0.5849472306857877,0.3480081172831726,-0.33654343141116,-0.18702793015594493,0.5360435527651152,-0.11503115701984215,-0.30041363111619623,-1.119044543599512,-0.31950686460925953,-0.2402976086289539,-0.4859339689751275,1.0140163559779463,0.2520450998888211,0.6046017601023695,1.224034112868856,0.6750899368937405,-0.5642614438358473,-0.5322447091374843,-0.07826891678490777,-1.1152918350176917,0.9472032260132836,0.7668114986543172,-0.7633205708666436,-0.20375726592241034,-0.2568023932030274,-0.6815106256223721,0.0,1.298673838551831,0.032842771659928625,-0.2787767879114722,-0.14964176573580196,-0.5119896569562975,0.034120254635285306,1.5634391160002776,-0.5389751548828634,0.7514796389989905,0.8080338023886152,0.9018995777264494,-0.2817571918530899,0.8511179498422885
-0.21690622633209553,0.057736607861702344,-0.07624673319839093,-0.5502843465575454,-0.16655482916690045,-0.13258624392822235,-1.2856167100870817,-0.5055816809363596,-0.01117765710965793,-0.632581686286735,-0.06846655441969891,-1.157073650701869,-0.852560296272319,-0.023482200309751518,-0.23128978935148614,-0.2711786663702483,-0.2761524355921344,-0.6612216582308357,-0.9776057246177243,-0.5995405483242778,0.17283491848073612,-0.806727722014971,0.41319250283903247,-0.2345012242966095,0.4695780973874609,0.0667943248933714,-0.9637857148675397,-0.5365751409098717,-0.031093536128881268,-0.6348567064610058,-0.6578679136030937,-0.07405117128780124,-0.19552936139187632,0.13869306043357418,0.16655482916690045,-0.728916110399699,-0.9008219127692695,-0.07542013934939187,-0.23798456935401668,-0.1295319836474317,0.033808395456441806,-0.77831756972423,-0.7996043769684448,-0.20375726592241034,-0.246208235067589,-0.6815106256223721,0.0,-0.841570810414981,2.5361330785620217,-0.29155946674587946,-1.0671601041195102,-0.5540289672529006,0.8869856882410304,0.0421418023125458,2.48124759521502,-1.0765728024630177,0.9266245585152836,-0.7919125355592732,0.2235140449538801,2.038065740419951
0.614242383523972,0.7449836696945719,0.5608511094768812,0.9352971681595025,0.7121004685196328,0.6907662169329875,0.31995161368817293,-0.4615414893507361,0.17668212808072353,0.019643572286058664,-1.0734694002455754,-1.053992553980782,0.28820249306950524,0.525082556127111,-0.13541270944755396,0.5710200889979755,-1.0666283776799796,-0.6373084468146613,-0.3500643540996714,-0.6637619902884255,2.5434705183976507,-0.856182788934404,0.6949786474125227,-0.23159022653805192,0.17814874922702936,0.06074870919428975,-0.6632957242706291,-0.7196612280893012,1.014236160006181,-0.6556699514369861,-0.2033376530843296,-0.7515576209324708,-0.37292909878225683,-0.9836093070905385,-0.7121004685196328,-0.74752429470708,0.33041728387676456,0.14658555792527725,-0.19893411000781044,0.3669865268226632,-0.8633292282898036,-0.7474400527329647,0.30705170913649293,-0.20375726592241034,0.02923987645381005,-0.6430072004459669,0.0,-0.841570810414981,-0.0709135223669855,-0.29329725165972437,0.1951254227176782,-0.5571865308883928,-0.9297966163126117,-1.3397342806533403,-0.22937459304589317,-1.1381524181900986,0.4906732046042247,-1.0999426074845038,0.049107974101554826,-0.9745306294666988
1.7239141383070402,1.589262952131508,1.8101666544005273,1.5691154699676866,1.7212329962912687,1.7306510104109096,-0.02227672819478757,-0.17895016047765358,-0.4244690917300783,-0.5481760498996285,-0.9164396220249799,0.10152295614273747,-0.46392427906733147,0.9327885187878102,-0.22352280440969044,1.0920657051361284,-1.074204751510024,-0.09026518165267367,0.6451357663404292,-0.6235030344890875,-0.6749352940338303,-0.929389295626317,1.3981963314718588,-0.17592601834464794,0.8842335983108935,0.07278888614572726,-0.6377840147195535,-0.5965615224513798,0.9877775710874059,-0.018567543382996623,-0.8480278164317919,-1.583870614205773,-0.8144073435437009,-1.5053122314116631,-1.7212329962912687,0.005068992074455802,-0.5418162019102475,0.05753919752239056,-0.4862148353839433,0.7636773474211359,-1.600970861684224,0.04779416624074752,-0.3823406067977306,-0.20375726592241034,-0.2568023932030274,-0.6815106256223721,0.0,0.35053436970902047,1.0196010378762561,-0.2915787427499171,-1.1427115784728599,-0.5563745531791249,0.14238663565807969,0.3537462613932751,0.3381825165418609,-1.1372886878971529,-1.359469206355719,-1.200175811198138,0.8376283265825358,0.2998302964613667
